StockCode,Description,Quantity,TotalPrice,Average_Daily_Demand,Lead_Time_Demand,Safety_Stock,Reorder_Point,Current_Stock,Reorder_Quantity,Status
21791,VINTAGE HEADS AND TAILS CARD GAME ,9972,11638.12,26.734584450402146,187.14209115281503,80.20375335120644,267.34584450402144,490,0.0,Sufficient
21792,CLASSIC FRENCH STYLE BASKET GREEN ,147,979.45,0.3941018766756032,2.7587131367292224,1.1823056300268096,3.941018766756032,481,0.0,Sufficient
21793,CLASSIC FRENCH STYLE BASKET BROWN,48,324.0,0.128686327077748,0.900804289544236,0.386058981233244,1.28686327077748,344,0.0,Sufficient
21794,CLASSIC FRENCH STYLE BASKET NATURAL,177,1169.15,0.4745308310991957,3.3217158176943697,1.423592493297587,4.745308310991957,39,0.0,Sufficient
21795,SET OF 3 BLUE STRIPE BASKET,436,3632.97,1.168900804289544,8.182305630026809,3.5067024128686324,11.68900804289544,256,0.0,Sufficient
21796,SET OF 3 RED STRIPE BASKETS,323,2769.44,0.8659517426273459,6.061662198391421,2.5978552278820377,8.659517426273458,115,0.0,Sufficient
21801,CHRISTMAS TREE DECORATION WITH BELL,1563,656.4599999999999,4.190348525469169,29.33243967828418,12.571045576407506,41.90348525469169,60,0.0,Sufficient
21802,CHRISTMAS TREE HEART DECORATION,1575,661.5,4.222520107238606,29.55764075067024,12.667560321715818,42.22520107238606,90,0.0,Sufficient
21803,CHRISTMAS TREE STAR DECORATION,1543,648.06,4.136729222520107,28.95710455764075,12.410187667560322,41.36729222520107,142,0.0,Sufficient
21804,WHITE CHRISTMAS GARLAND STARS TREES,377,1413.75,1.0107238605898123,7.075067024128686,3.032171581769437,10.107238605898123,294,0.0,Sufficient
21805,WHITE CHRISTMAS TREE DECORATION ,2124,874.8,5.694369973190349,39.86058981233244,17.083109919571047,56.94369973190349,397,0.0,Sufficient
21806,WHITE CHRISTMAS HEART DECORATION,2590,1079.16,6.943699731903485,48.6058981233244,20.83109919571045,69.43699731903484,147,0.0,Sufficient
21807,WHITE CHRISTMAS STAR DECORATION,2752,1147.2,7.378016085790884,51.64611260053619,22.13404825737265,73.78016085790884,193,0.0,Sufficient
21808,"CHRISTMAS GARLAND STARS,TREES",715,1691.25,1.9168900804289544,13.41823056300268,5.750670241286863,19.168900804289542,410,0.0,Sufficient
21809,CHRISTMAS HANGING TREE WITH BELL,1030,1232.78,2.761394101876676,19.32975871313673,8.284182305630027,27.61394101876676,339,0.0,Sufficient
21810,CHRISTMAS HANGING STAR WITH BELL,1116,1340.28,2.991957104557641,20.94369973190349,8.975871313672922,29.919571045576408,282,0.0,Sufficient
21811,CHRISTMAS HANGING HEART WITH BELL,1526,1880.14,4.091152815013404,28.63806970509383,12.273458445040212,40.911528150134046,349,0.0,Sufficient
21812,GARLAND WITH HEARTS AND BELLS,404,1999.8,1.0831099195710456,7.58176943699732,3.249329758713137,10.831099195710458,481,0.0,Sufficient
21813,GARLAND WITH STARS AND BELLS,249,1232.5500000000002,0.6675603217158177,4.672922252010724,2.0026809651474533,6.675603217158177,78,0.0,Sufficient
21814,HEART T-LIGHT HOLDER ,582,841.4999999999999,1.5603217158176943,10.92225201072386,4.680965147453083,15.603217158176944,43,0.0,Sufficient
21815, STAR  T-LIGHT HOLDER ,522,754.5,1.3994638069705094,9.796246648793566,4.198391420911529,13.994638069705095,271,0.0,Sufficient
21816,CHRISTMAS TREE T-LIGHT HOLDER,374,542.3,1.002680965147453,7.018766756032171,3.008042895442359,10.02680965147453,62,0.0,Sufficient
21817,GLITTER CHRISTMAS TREE,842,715.6999999999999,2.257372654155496,15.801608579088471,6.772117962466488,22.57372654155496,459,0.0,Sufficient
21818,GLITTER CHRISTMAS HEART ,1602,1342.98,4.294906166219839,30.064343163538872,12.884718498659517,42.94906166219839,214,0.0,Sufficient
21819,GLITTER CHRISTMAS STAR ,1366,1161.1,3.662198391420912,25.635388739946382,10.986595174262735,36.62198391420912,135,0.0,Sufficient
21820,GLITTER HEART GARLAND WITH BELLS ,482,1768.62,1.292225201072386,9.045576407506704,3.876675603217158,12.92225201072386,244,0.0,Sufficient
21821,GLITTER STAR GARLAND WITH BELLS ,430,1590.9,1.1528150134048258,8.06970509383378,3.4584450402144773,11.528150134048255,52,0.0,Sufficient
21822,GLITTER CHRISTMAS TREE WITH BELLS,332,647.4,0.8900804289544236,6.230563002680966,2.670241286863271,8.900804289544237,249,0.0,Sufficient
21823,PAINTED METAL HEART WITH HOLLY BELL,1083,1551.15,2.903485254691689,20.324396782841823,8.710455764075068,29.03485254691689,468,0.0,Sufficient
21824,PAINTED METAL STAR WITH HOLLY BELLS,872,1245.1999999999998,2.3378016085790883,16.364611260053618,7.013404825737265,23.378016085790883,380,0.0,Sufficient
21825,PAINTED METAL TREE WITH HOLLY BELLS,722,1027.6999999999998,1.935656836461126,13.549597855227882,5.806970509383378,19.35656836461126,120,0.0,Sufficient
21826,EIGHT PIECE DINOSAUR SET,1606,1966.46,4.305630026809651,30.13941018766756,12.916890080428953,43.05630026809651,258,0.0,Sufficient
21827,EIGHT PIECE CREEPY CRAWLIE SET,809,1006.69,2.168900804289544,15.182305630026809,6.506702412868632,21.68900804289544,160,0.0,Sufficient
21828,EIGHT PIECE SNAKE  SET,751,897.71,2.013404825737265,14.093833780160857,6.040214477211796,20.13404825737265,192,0.0,Sufficient
21829,DINOSAUR KEYRINGS ASSORTED,7910,1644.9,21.20643431635389,148.44504021447722,63.61930294906166,212.0643431635389,345,0.0,Sufficient
21830,ASSORTED CREEPY CRAWLIES,5149,2117.94,13.804289544235925,96.63002680965148,41.41286863270777,138.04289544235922,104,34.042895442359224,Reorder
21832,CHOCOLATE CALCULATOR,2266,3618.9,6.075067024128686,42.525469168900806,18.22520107238606,60.75067024128687,468,0.0,Sufficient
21833,CAMOUFLAGE LED TORCH,3603,5985.39,9.659517426273458,67.61662198391421,28.978552278820374,96.5951742627346,383,0.0,Sufficient
21836,GINGHAM OVEN GLOVE RED HEART ,223,836.25,0.5978552278820375,4.184986595174262,1.7935656836461125,5.978552278820374,409,0.0,Sufficient
21837,CROSS STITCH ALPHABET CUSHION COVER,216,1285.2,0.579088471849866,4.053619302949062,1.737265415549598,5.79088471849866,17,0.0,Sufficient
21838,DADDY MOUSE RED GINGHAM BOW TIE,1,5.45,0.002680965147453,0.0187667560321715,0.0080428954423592,0.0268096514745308,397,0.0,Sufficient
21839,MUMMY MOUSE RED GINGHAM RIBBON,197,1052.65,0.5281501340482574,3.6970509383378016,1.584450402144772,5.281501340482574,369,0.0,Sufficient
21841,BABY MOUSE RED GINGHAM DRESS,355,1479.25,0.9517426273458444,6.662198391420912,2.8552278820375334,9.517426273458446,397,0.0,Sufficient
21842,PINK HEART CANDY BUTTON CALCULATOR,541,1257.15,1.450402144772118,10.152815013404826,4.351206434316354,14.50402144772118,193,0.0,Sufficient
21843,RETRO SPOT CAKE STAND,4056,41457.64,10.873994638069703,76.11796246648794,32.62198391420912,108.73994638069706,290,0.0,Sufficient
21844,RETRO SPOT MUG,3418,9466.3,9.163538873994638,64.14477211796246,27.49061662198391,91.63538873994636,204,0.0,Sufficient
21845,DAIRY MAID STRIPE MUG,531,1508.85,1.4235924932975872,9.96514745308311,4.270777479892762,14.235924932975871,361,0.0,Sufficient
21846,PINK DIAMANTE PEN IN GIFT BOX,876,1527.6,2.3485254691689006,16.439678284182303,7.045576407506702,23.485254691689004,204,0.0,Sufficient
21847,GREEN  DIAMANTE PEN IN GIFT BOX,243,403.65,0.6514745308310992,4.560321715817694,1.9544235924932976,6.514745308310991,164,0.0,Sufficient
21849,SILVER DIAMANTE PEN IN GIFT BOX,428,858.6,1.1474530831099197,8.032171581769438,3.4423592493297592,11.474530831099198,102,0.0,Sufficient
21850,BLUE  DIAMANTE PEN IN GIFT BOX,266,428.7,0.7131367292225201,4.991957104557641,2.1394101876675604,7.131367292225201,169,0.0,Sufficient
21851,LILAC DIAMANTE PEN IN GIFT BOX,362,622.7,0.970509383378016,6.793565683646112,2.911528150134048,9.70509383378016,443,0.0,Sufficient
21852,EMPIRE TEDDY,1,6.95,0.002680965147453,0.0187667560321715,0.0080428954423592,0.0268096514745308,70,0.0,Sufficient
21864,UNION JACK FLAG PASSPORT COVER ,955,1897.26,2.5603217158176945,17.922252010723863,7.680965147453083,25.603217158176943,131,0.0,Sufficient
21865,PINK UNION JACK  PASSPORT COVER ,549,1152.9,1.4718498659517427,10.3029490616622,4.415549597855228,14.718498659517426,60,0.0,Sufficient
21866,UNION JACK FLAG LUGGAGE TAG,1147,1429.19,3.0750670241286864,21.52546916890081,9.22520107238606,30.750670241286866,412,0.0,Sufficient
21867,PINK UNION JACK  LUGGAGE TAG,732,910.44,1.9624664879356568,13.737265415549595,5.88739946380697,19.624664879356565,286,0.0,Sufficient
21868,POTTING SHED TEA MUG,6570,7595.7,17.613941018766756,123.2975871313673,52.84182305630027,176.13941018766758,14,162.13941018766758,Reorder
21869,POTTING SHED COFFEE MUG,1245,1430.85,3.3378016085790883,23.364611260053618,10.013404825737265,33.37801608579088,475,0.0,Sufficient
21870,I CAN ONLY PLEASE ONE PERSON MUG,4855,5787.17,13.016085790884718,91.11260053619304,39.04825737265416,130.1608579088472,101,29.16085790884719,Reorder
21871,SAVE THE PLANET MUG,5969,6516.85,16.00268096514745,112.01876675603216,48.00804289544236,160.02680965147454,179,0.0,Sufficient
21872,GLAMOROUS  MUG,3789,3654.77,10.158176943699733,71.10723860589813,30.4745308310992,101.58176943699732,326,0.0,Sufficient
21873,IF YOU CAN'T STAND THE HEAT MUG,414,510.66,1.1099195710455765,7.769436997319035,3.329758713136729,11.099195710455763,31,0.0,Sufficient
21874,GIN AND TONIC MUG,3390,3935.4,9.088471849865952,63.61930294906166,27.26541554959785,90.88471849865952,414,0.0,Sufficient
21875,KINGS CHOICE MUG,4708,5234.36,12.621983914209116,88.35388739946382,37.86595174262735,126.21983914209116,335,0.0,Sufficient
21876,POTTERING MUG,1798,2217.86,4.820375335120644,33.742627345844504,14.46112600536193,48.20375335120643,10,38.20375335120643,Reorder
21877,HOME SWEET HOME MUG,8614,8823.5,23.093833780160857,161.656836461126,69.28150134048258,230.93833780160855,142,88.93833780160858,Reorder
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2991,2303.67,8.018766756032171,56.1313672922252,24.056300268096518,80.18766756032171,242,0.0,Sufficient
21879,HEARTS GIFT TAPE,348,225.0,0.9329758713136728,6.53083109919571,2.798927613941019,9.32975871313673,21,0.0,Sufficient
21880,RED AND WHITE SPOT TAPE,559,363.35,1.4986595174262736,10.490616621983914,4.495978552278821,14.986595174262735,355,0.0,Sufficient
21881,CUTE CATS TAPE,221,143.65,0.5924932975871313,4.14745308310992,1.777479892761394,5.924932975871314,55,0.0,Sufficient
21882,SKULLS TAPE,330,213.3,0.8847184986595175,6.193029490616622,2.6541554959785523,8.847184986595174,43,0.0,Sufficient
21883,STARS GIFT TAPE ,733,475.25000000000006,1.96514745308311,13.756032171581769,5.89544235924933,19.6514745308311,442,0.0,Sufficient
21884,CAKES AND BOWS GIFT  TAPE,216,139.20000000000002,0.579088471849866,4.053619302949062,1.737265415549598,5.79088471849866,87,0.0,Sufficient
21888,BINGO SET,1713,6327.99,4.592493297587131,32.14745308310992,13.777479892761392,45.92493297587131,227,0.0,Sufficient
21889,WOODEN BOX OF DOMINOES,6408,7652.42,17.179624664879356,120.25737265415547,51.53887399463807,171.79624664879356,310,0.0,Sufficient
21890,S/6 WOODEN SKITTLES IN COTTON BAG,2263,6209.150000000001,6.067024128686327,42.46916890080429,18.201072386058986,60.67024128686327,420,0.0,Sufficient
21891,TRADITIONAL WOODEN SKIPPING ROPE,3896,4703.56,10.445040214477212,73.11528150134048,31.33512064343164,104.45040214477211,82,22.450402144772116,Reorder
21892,TRADITIONAL WOODEN CATCH CUP GAME ,4460,5283.92,11.95710455764075,83.69973190348526,35.871313672922255,119.57104557640751,291,0.0,Sufficient
21893,POTTING SHED SEED TIN,164,523.0,0.4396782841823056,3.07774798927614,1.3190348525469169,4.396782841823057,258,0.0,Sufficient
21894,POTTING SHED SEED ENVELOPES,690,816.9,1.8498659517426272,12.94906166219839,5.549597855227882,18.498659517426272,56,0.0,Sufficient
21895,POTTING SHED SOW 'N' GROW SET,529,1540.25,1.418230563002681,9.927613941018768,4.254691689008043,14.18230563002681,130,0.0,Sufficient
21896,POTTING SHED TWINE,1352,2467.98,3.624664879356569,25.37265415549598,10.873994638069703,36.24664879356568,223,0.0,Sufficient
21897,POTTING SHED CANDLE CITRONELLA,455,1337.45,1.2198391420911527,8.538873994638069,3.6595174262734576,12.198391420911529,248,0.0,Sufficient
21898,POTTING SHED ROSE CANDLE,315,926.85,0.8445040214477212,5.911528150134048,2.533512064343164,8.445040214477212,65,0.0,Sufficient
21899,"KEY FOB , GARAGE DESIGN",4016,2526.76,10.766756032171582,75.36729222520107,32.30026809651474,107.6675603217158,359,0.0,Sufficient
21900,"KEY FOB , SHED",5081,3219.01,13.621983914209116,95.35388739946382,40.86595174262735,136.21983914209116,116,20.21983914209116,Reorder
21901,"KEY FOB , BACK DOOR ",4383,2765.31,11.750670241286864,82.25469168900804,35.25201072386059,117.50670241286863,328,0.0,Sufficient
21902,"KEY FOB , FRONT  DOOR ",3401,2127.01,9.117962466487937,63.82573726541554,27.353887399463805,91.17962466487934,57,34.17962466487934,Reorder
21903,MAN FLU METAL SIGN,2233,4255.8,5.986595174262734,41.90616621983914,17.959785522788202,59.86595174262735,70,0.0,Sufficient
21904,HOUSE WRECKING METAL SIGN ,690,1057.5,1.8498659517426272,12.94906166219839,5.549597855227882,18.498659517426272,346,0.0,Sufficient
21905,MORE BUTTER METAL SIGN ,844,1289.34,2.2627345844504023,15.839142091152816,6.788203753351207,22.62734584450402,35,0.0,Sufficient
21906,PHARMACIE FIRST AID TIN,1174,7974.34,3.1474530831099194,22.03217158176944,9.442359249329758,31.474530831099194,301,0.0,Sufficient
21907,I'M ON HOLIDAY METAL SIGN,2776,5700.6,7.442359249329758,52.09651474530831,22.327077747989275,74.42359249329759,266,0.0,Sufficient
21908,CHOCOLATE THIS WAY METAL SIGN,5911,11135.72,15.847184986595174,110.9302949061662,47.54155495978552,158.47184986595173,17,141.47184986595173,Reorder
21910,WAY OUT METAL SIGN ,999,1273.95,2.67828418230563,18.747989276139407,8.03485254691689,26.78284182305629,122,0.0,Sufficient
21911,GARDEN METAL SIGN ,2285,3463.05,6.126005361930295,42.88203753351206,18.378016085790883,61.260053619302944,364,0.0,Sufficient
21912,VINTAGE SNAKES & LADDERS,1855,6795.69,4.97319034852547,34.812332439678286,14.919571045576408,49.73190348525469,262,0.0,Sufficient
21913,VINTAGE SEASIDE JIGSAW PUZZLES,703,2522.49,1.8847184986595171,13.193029490616622,5.654155495978552,18.84718498659517,189,0.0,Sufficient
21914,BLUE HARMONICA IN BOX ,4725,5856.09,12.667560321715818,88.67292225201072,38.002680965147455,126.67560321715816,216,0.0,Sufficient
21915,RED  HARMONICA IN BOX ,16049,18054.47,43.02680965147453,301.1876675603217,129.08042895442358,430.26809651474525,312,118.26809651474524,Reorder
21916,SET 12 RETRO WHITE CHALK STICKS,6157,2483.7,16.506702412868634,115.54691689008044,49.5201072386059,165.06702412868634,136,29.06702412868634,Reorder
21917,SET 12 KIDS  WHITE CHALK STICKS,3835,1589.1,10.281501340482574,71.97050938337802,30.84450402144772,102.81501340482572,65,37.81501340482573,Reorder
21918,SET 12 KIDS COLOUR  CHALK STICKS,7226,2913.96,19.37265415549598,135.60857908847186,58.11796246648794,193.7265415549598,223,0.0,Sufficient
21922,UNION STRIPE WITH FRINGE  HAMMOCK,525,3973.75,1.407506702412869,9.85254691689008,4.222520107238606,14.075067024128684,23,0.0,Sufficient
21923,RED/CREAM STRIPE FRINGE HAMMOCK,325,2483.75,0.871313672922252,6.099195710455764,2.613941018766756,8.713136729222521,483,0.0,Sufficient
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,304,2307.8,0.8150134048257373,5.705093833780161,2.445040214477212,8.150134048257373,37,0.0,Sufficient
21925,UNION STRIPE CUSHION COVER ,787,960.95,2.1099195710455763,14.769436997319032,6.329758713136728,21.09919571045576,480,0.0,Sufficient
21926,RED/CREAM STRIPE CUSHION COVER ,578,714.9,1.549597855227882,10.847184986595174,4.648793565683646,15.49597855227882,87,0.0,Sufficient
21927,BLUE/CREAM STRIPE CUSHION COVER ,597,738.65,1.6005361930294906,11.203753351206434,4.801608579088471,16.005361930294903,225,0.0,Sufficient
21928,JUMBO BAG SCANDINAVIAN PAISLEY,13882,24214.9,37.2171581769437,260.5201072386059,111.6514745308311,372.17158176943695,395,0.0,Sufficient
21929,JUMBO BAG PINK VINTAGE PAISLEY,14526,25422.7,38.943699731903486,272.6058981233244,116.83109919571046,389.4369973190349,374,15.436997319034845,Reorder
21930,JUMBO STORAGE BAG SKULLS,6833,12332.35,18.31903485254692,128.23324396782843,54.95710455764075,183.1903485254692,163,20.190348525469176,Reorder
21931,JUMBO STORAGE BAG SUKI,14712,26443.4,39.44235924932976,276.09651474530835,118.32707774798928,394.4235924932976,23,371.4235924932976,Reorder
21932,SCANDINAVIAN PAISLEY PICNIC BAG,1065,2936.15,2.8552278820375334,19.98659517426273,8.5656836461126,28.55227882037533,196,0.0,Sufficient
21933,PINK VINTAGE PAISLEY PICNIC BAG,1397,3807.55,3.745308310991957,26.2171581769437,11.235924932975871,37.45308310991957,321,0.0,Sufficient
21934,SKULL SHOULDER BAG,1991,3109.15,5.337801608579088,37.36461126005362,16.013404825737265,53.37801608579089,380,0.0,Sufficient
21935,SUKI  SHOULDER BAG,3285,5118.25,8.806970509383378,61.64879356568365,26.420911528150132,88.06970509383379,16,72.06970509383379,Reorder
21936,RED/WHITE SPOT PICNIC BAG,3637,10101.15,9.750670241286864,68.25469168900804,29.252010723860597,97.50670241286863,12,85.50670241286863,Reorder
21937,STRAWBERRY   PICNIC BAG,2221,6171.95,5.954423592493297,41.68096514745308,17.86327077747989,59.54423592493297,120,0.0,Sufficient
21942,SKULLS DESIGN FLANNEL,1161,556.65,3.1126005361930296,21.78820375335121,9.337801608579088,31.126005361930297,416,0.0,Sufficient
21943,CAKES AND RABBITS DESIGN FLANNEL ,330,256.38,0.8847184986595175,6.193029490616622,2.6541554959785523,8.847184986595174,247,0.0,Sufficient
21944,KITTENS DESIGN FLANNEL,1306,633.2199999999999,3.5013404825737267,24.50938337801609,10.50402144772118,35.01340482573727,372,0.0,Sufficient
21945,STRAWBERRIES  DESIGN FLANNEL ,1305,679.05,3.4986595174262733,24.490616621983914,10.49597855227882,34.98659517426273,248,0.0,Sufficient
21946,PARTY TIME DESIGN FLANNEL,507,248.91,1.3592493297587132,9.514745308310992,4.07774798927614,13.592493297587133,283,0.0,Sufficient
21947,SET OF 6 HEART CHOPSTICKS,790,982.94,2.117962466487936,14.825737265415553,6.353887399463807,21.17962466487936,303,0.0,Sufficient
21948,SET OF 6 CAKE CHOPSTICKS,1580,1765.24,4.235924932975872,29.651474530831106,12.707774798927614,42.35924932975872,236,0.0,Sufficient
21949,SET OF 6 STRAWBERRY CHOPSTICKS,1758,1992.3,4.71313672922252,32.99195710455764,14.13941018766756,47.13136729222521,380,0.0,Sufficient
21950,SET OF 6 DOTS CHOPSTICKS,185,197.05,0.4959785522788204,3.4718498659517425,1.487935656836461,4.959785522788204,24,0.0,Sufficient
21955,UNION JACK GUNS & ROSES  DOORMAT,2577,14593.97,6.908847184986596,48.361930294906166,20.726541554959788,69.08847184986595,201,0.0,Sufficient
21967,PACK OF 12 SKULL TISSUES,10521,2809.17,28.20643431635389,197.4450402144772,84.61930294906166,282.06434316353887,482,0.0,Sufficient
21972,SET OF 36 DINOSAUR PAPER DOILIES,708,1026.6,1.8981233243967828,13.28686327077748,5.694369973190348,18.98123324396783,128,0.0,Sufficient
21973,SET OF 36 MUSHROOM PAPER DOILIES,1461,2032.05,3.9168900804289546,27.41823056300268,11.750670241286864,39.16890080428954,494,0.0,Sufficient
21974,SET OF 36 PAISLEY FLOWER DOILIES,4619,6436.799999999999,12.383378016085793,86.68364611260054,37.15013404825737,123.83378016085793,37,86.83378016085791,Reorder
21975,PACK OF 60 DINOSAUR CAKE CASES,18906,8970.779999999999,50.68632707774799,354.8042895442359,152.05898123324397,506.8632707774799,211,295.8632707774799,Reorder
21976,PACK OF 60 MUSHROOM CAKE CASES,9280,4667.2,24.87935656836461,174.15549597855227,74.63806970509383,248.79356568364608,48,200.79356568364608,Reorder
21977,PACK OF 60 PINK PAISLEY CAKE CASES,30871,15045.1,82.76407506702412,579.3485254691689,248.2922252010724,827.6407506702412,450,377.6407506702412,Reorder
21980,PACK OF 12 RED SPOTTY TISSUES ,24750,6512.999999999999,66.3538873994638,464.4772117962466,199.0616621983914,663.5388739946379,282,381.5388739946379,Reorder
21981,PACK OF 12 WOODLAND TISSUES ,20787,5406.93,55.72922252010724,390.1045576407506,167.1876675603217,557.2922252010724,240,317.2922252010724,Reorder
21982,PACK OF 12 SUKI TISSUES ,24687,7852.889999999999,66.18498659517427,463.2949061662199,198.5549597855228,661.8498659517427,95,566.8498659517427,Reorder
21983,PACK OF 12 BLUE PAISLEY TISSUES ,3922,1106.16,10.514745308310992,73.60321715817695,31.544235924932977,105.14745308310992,483,0.0,Sufficient
21984,PACK OF 12 PINK PAISLEY TISSUES ,21979,5916.07,58.92493297587132,412.4745308310992,176.77479892761394,589.2493297587131,135,454.2493297587131,Reorder
21985,PACK OF 12 HEARTS DESIGN TISSUES ,16337,5931.95,43.79892761394102,306.5924932975871,131.39678284182304,437.98927613941015,309,128.98927613941015,Reorder
21986,PACK OF 12 PINK SPOT TISSUES ,9161,3351.83,24.560321715817693,171.92225201072387,73.68096514745308,245.60321715817696,34,211.60321715817696,Reorder
21987,PACK OF 6 SKULL PAPER CUPS,4287,2605.11,11.493297587131368,80.45308310991958,34.479892761394105,114.93297587131369,154,0.0,Sufficient
21988,PACK OF 6 SKULL PAPER PLATES,5472,3895.2,14.67024128686327,102.69168900804289,44.010723860589806,146.70241286863268,22,124.70241286863268,Reorder
21989,PACK OF 20 SKULL PAPER NAPKINS,6024,4314.0,16.15013404825737,113.0509383378016,48.45040214477211,161.5013404825737,221,0.0,Sufficient
21990,MODERN FLORAL STATIONERY SET,585,1116.15,1.5683646112600536,10.978552278820375,4.705093833780161,15.683646112600536,34,0.0,Sufficient
21991,BOHEMIAN COLLAGE STATIONERY SET,405,664.35,1.0857908847184987,7.600536193029491,3.257372654155496,10.857908847184987,77,0.0,Sufficient
21992,VINTAGE PAISLEY STATIONERY SET,923,1825.25,2.474530831099196,17.321715817694372,7.423592493297587,24.74530831099196,403,0.0,Sufficient
21993,FLORAL FOLK STATIONERY SET,698,1264.7,1.871313672922252,13.099195710455763,5.613941018766756,18.71313672922252,76,0.0,Sufficient
22021,BLUE FELT EASTER EGG BASKET,979,1568.55,2.624664879356569,18.37265415549598,7.873994638069705,26.246648793565683,242,0.0,Sufficient
22023,EMPIRE BIRTHDAY CARD,3729,1483.38,9.997319034852548,69.98123324396782,29.99195710455764,99.97319034852546,118,0.0,Sufficient
22024,RAINY LADIES BIRTHDAY CARD,2935,1175.82,7.868632707774799,55.08042895442359,23.605898123324398,78.68632707774799,155,0.0,Sufficient
22025,RING OF ROSES BIRTHDAY CARD,2065,826.26,5.536193029490617,38.75335120643432,16.60857908847185,55.361930294906166,120,0.0,Sufficient
22026,BANQUET BIRTHDAY  CARD  ,2344,960.72,6.2841823056300266,43.98927613941019,18.85254691689008,62.84182305630027,237,0.0,Sufficient
22027,TEA PARTY BIRTHDAY CARD,6751,2738.22,18.099195710455763,126.69436997319036,54.297587131367294,180.99195710455763,120,60.99195710455763,Reorder
22028,PENNY FARTHING BIRTHDAY CARD,3216,1290.96,8.621983914209116,60.35388739946381,25.865951742627345,86.21983914209116,479,0.0,Sufficient
22029,SPACE BOY BIRTHDAY CARD,9361,3734.34,25.096514745308312,175.6756032171582,75.28954423592494,250.96514745308315,43,207.96514745308315,Reorder
22030,SWALLOWS GREETING CARD,7135,2882.94,19.128686327077748,133.90080428954423,57.38605898123325,191.28686327077747,120,71.28686327077747,Reorder
22031,BOTANICAL LAVENDER BIRTHDAY CARD,612,255.6,1.6407506702412868,11.485254691689008,4.92225201072386,16.407506702412867,273,0.0,Sufficient
22032,BOTANICAL LILY GREETING CARD,542,226.8,1.4530831099195711,10.171581769436996,4.359249329758713,14.53083109919571,433,0.0,Sufficient
22033,BOTANICAL ROSE GREETING CARD,1216,503.52,3.260053619302949,22.820375335120644,9.780160857908848,32.60053619302949,378,0.0,Sufficient
22034,ROBIN CHRISTMAS CARD,1533,635.22,4.109919571045577,28.76943699731904,12.32975871313673,41.09919571045577,245,0.0,Sufficient
22035,VINTAGE CARAVAN GREETING CARD ,2548,1044.24,6.831099195710456,47.81769436997319,20.49329758713137,68.31099195710456,92,0.0,Sufficient
22036,DINOSAUR BIRTHDAY CARD,1618,668.76,4.337801608579088,30.364611260053618,13.013404825737265,43.37801608579088,51,0.0,Sufficient
22037,ROBOT BIRTHDAY CARD,3088,1288.32,8.27882037533512,57.95174262734584,24.83646112600536,82.78820375335121,434,0.0,Sufficient
22038,BOTANICAL LAVENDER GIFT WRAP ,675,281.5,1.8096514745308312,12.667560321715818,5.428954423592494,18.096514745308312,110,0.0,Sufficient
22039,BOTANICAL LILY GIFT WRAP,600,248.0,1.6085790884718498,11.26005361930295,4.825737265415549,16.0857908847185,15,1.0857908847184987,Reorder
22040,BOTANICAL ROSE GIFT WRAP,2090,839.8,5.603217158176943,39.2225201072386,16.80965147453083,56.03217158176943,189,0.0,Sufficient
22041,"RECORD FRAME 7"" SINGLE SIZE ",3350,7338.3,8.981233243967829,62.8686327077748,26.94369973190349,89.81233243967829,291,0.0,Sufficient
22042,CHRISTMAS CARD SINGING ANGEL,1313,446.58,3.520107238605898,24.640750670241285,10.560321715817691,35.20107238605898,329,0.0,Sufficient
22043,CHRISTMAS CARD SCREEN PRINT ,936,304.8,2.5093833780160857,17.5656836461126,7.528150134048257,25.093833780160857,235,0.0,Sufficient
22044,CHRISTMAS CARD STACK OF PRESENTS,1153,365.58,3.091152815013405,21.638069705093837,9.273458445040214,30.91152815013405,452,0.0,Sufficient
22045,SPACE BOY GIFT WRAP,8040,3318.8,21.554959785522787,150.8847184986595,64.66487935656836,215.5495978552279,449,0.0,Sufficient
22046,TEA PARTY  WRAPPING PAPER ,4100,1674.0,10.99195710455764,76.94369973190348,32.97587131367292,109.9195710455764,324,0.0,Sufficient
22047,EMPIRE GIFT WRAP,4875,1977.5,13.06970509383378,91.48793565683648,39.20911528150134,130.6970509383378,374,0.0,Sufficient
22048,BIRTHDAY BANQUET GIFT WRAP,1865,783.3,5.0,35.0,15.0,50.0,463,0.0,Sufficient
22049,WRAP CHRISTMAS SCREEN PRINT,2525,755.75,6.769436997319035,47.38605898123325,20.308310991957107,67.69436997319036,238,0.0,Sufficient
22050,PINK PAISLEY ROSE GIFT WRAP,2100,866.0,5.630026809651475,39.41018766756032,16.890080428954423,56.30026809651474,386,0.0,Sufficient
22051,BLUE SCANDINAVIAN PAISLEY WRAP,2225,918.5,5.96514745308311,41.756032171581765,17.89544235924933,59.651474530831095,298,0.0,Sufficient
22052,VINTAGE CARAVAN GIFT WRAP,2950,1219.0,7.908847184986596,55.361930294906166,23.726541554959788,79.08847184986595,446,0.0,Sufficient
22053,EMPIRE DESIGN ROSETTE,282,352.5,0.7560321715817694,5.292225201072386,2.268096514745308,7.560321715817693,159,0.0,Sufficient
22054,MINI CAKE STAND HANGING HEARTS,321,520.05,0.8605898123324397,6.024128686327078,2.581769436997319,8.605898123324398,286,0.0,Sufficient
